# 10-Minute Meditation Session
# Date: 2026-01-21T18:51:32.146497
# Duration: 600 seconds
# Samples: 29629
# Type: Guided meditation
#
timestamp_ms,thermistor,piezo,ir,red
473468,4095,95,207110,201885
473488,4095,104,207123,201847
473512,4095,201,207123,201853
473532,4095,207,207139,201886
473552,4095,192,207190,201930
473572,4095,180,207248,201961
473592,4095,193,207323,201994
473612,4095,172,207370,202018
473632,4095,187,207265,201954
473652,4095,151,207079,201842
473672,4095,138,206862,201778
473692,4095,147,206707,201753
473712,4095,151,206638,201715
473732,4095,129,206620,201713
473752,4095,128,206683,201734
473772,4095,127,206726,201743
473792,4095,108,206769,201785
473812,4095,104,206804,201772
473832,4095,97,206818,201784
473852,4095,95,206851,201827
473872,4095,112,206904,201848
473892,4095,82,206963,201832
473916,4095,216,206971,201847
473936,4095,216,206931,201809
473956,4095,188,206908,201800
473976,4095,174,206839,201772
473996,4095,181,206856,201755
474016,4095,167,206904,201783
474036,4095,154,206888,201771
474056,4095,148,206909,201767
474076,4095,145,206886,201733
474096,4095,151,206869,201722
474116,4095,132,206879,201726
474136,4095,135,206878,201713
474156,4095,106,206909,201719
474176,4095,112,206916,201730
474196,4095,119,206947,201727
474216,4095,103,206977,201765
474236,4095,107,206995,201794
474256,4095,82,207027,201809
474276,4095,103,207054,201800
474296,4095,99,207074,201809
474320,4095,211,207103,201845
474340,4095,185,207186,201859
474360,4095,187,207212,201867
474380,4095,192,207096,201807
474400,4095,176,206935,201743
474420,4095,187,206777,201679
474440,4095,168,206698,201659
474460,4095,155,206681,201675
474480,4095,151,206693,201689
474500,4095,123,206753,201679
474520,4095,131,206771,201723
474540,4095,139,206783,201725
474560,4095,115,206807,201741
474580,4095,113,206831,201751
474600,4095,101,206885,201803
474620,4095,107,206941,201813
474640,4095,113,206996,201849
474660,4095,103,207029,201856
474680,4095,84,207064,201839
474704,4095,204,207061,201863
474724,4095,216,207041,201851
474744,4095,192,207079,201871
474764,4095,180,207127,201890
474784,4095,205,207164,201903
474804,4095,158,207227,201935
474824,4095,187,207241,201957
474844,4095,153,207285,201963
474864,4095,149,207326,201984
474884,4095,148,207339,201979
474904,4095,137,207373,201977
474924,4095,119,207417,202031
474944,4095,112,207486,202049
474964,4095,119,207526,202053
474984,4095,105,207543,202082
475004,4095,104,207579,202089
475024,4095,95,207623,202103
475044,4095,109,207630,202119
475064,4095,88,207679,202168
475084,4095,96,207794,202200
475108,4095,207,207735,202146
475128,4095,217,207521,202036
475148,4095,180,207277,201945
475168,4095,184,207066,201894
475188,4095,171,207015,201885
475208,4095,154,207030,201905
475228,4095,176,207030,201909
475248,4095,120,207076,201913
475268,4095,140,207083,201917
475288,4095,160,207094,201945
475308,4095,134,207139,201966
475328,4095,120,207150,201982
475348,4095,113,207221,202023
475368,4095,114,207276,202055
475388,4095,104,207342,202074
475408,4095,95,207398,202112
475428,4095,112,207425,202144
475448,4095,85,207458,202036
475468,4095,88,207471,202167
475488,4095,109,207488,202159
475512,4095,204,207495,202190
475532,4095,191,207572,202195
475552,4095,199,207631,202244
475572,4095,178,207650,202278
475592,4095,165,207726,202297
475612,4095,164,207786,202322
475632,4095,169,207783,202290
475652,4095,153,207757,202258
475672,4095,143,207700,202228
475692,4095,120,207732,202242
475712,4095,123,207851,202357
475732,4095,143,207993,202469
475752,4095,116,208157,202587
475772,4095,128,208274,202670
475792,4095,112,208339,202698
475812,4095,103,208398,202721
475832,4095,104,208423,202762
475852,4095,93,208466,202759
475872,4095,84,208398,202669
475896,4095,208,208216,202541
475916,4095,223,207874,202372
475936,4095,187,207578,202199
475956,4095,207,207353,202100
475976,4095,184,207223,201999
475996,4095,160,207163,201972
476016,4095,175,207119,201941
476036,4095,159,207108,201925
476056,4095,138,207061,201871
476076,4095,151,206963,201821
476096,4095,124,206909,201758
476116,4095,122,206880,201779
476136,4095,112,206922,201790
476156,4095,116,206997,201827
476176,4095,106,207014,201820
476196,4095,100,207032,201813
476216,4095,99,207034,201790
476236,4095,112,207020,201792
476256,4095,95,207006,201767
476276,4095,83,206918,201697
476301,4095,211,206900,201656
476321,4095,184,206883,201658
476341,4095,178,206845,201635
476361,4095,163,206874,201640
476381,4095,183,206920,201648
476401,4095,161,206926,201621
476421,4095,153,206894,201614
476441,4095,136,206864,201590
476461,4095,143,206865,201568
476481,4095,120,206885,201575
476501,4095,118,206873,201570
476521,4095,123,206856,201547
476541,4095,120,206861,201555
476561,4095,95,206898,201559
476581,4095,104,206933,201574
476601,4095,103,206926,201591
476621,4095,100,206977,201604
476641,4095,95,207035,201631
476661,4095,95,207113,201670
476685,4095,215,207094,201649
476705,4095,180,207011,201585
476725,4095,215,206802,201463
476745,4095,199,206559,201389
476765,4095,176,206429,201340
476785,4095,171,206332,201315
476805,4095,152,206283,201256
476825,4095,136,206229,201221
476845,4095,153,206194,201228
476865,4095,152,206229,201221
476885,4095,144,206253,201259
476905,4095,126,206271,201249
476925,4095,127,206266,201254
476945,4095,128,206290,201297
476965,4095,100,206387,201349
476985,4095,95,206502,201404
477005,4095,84,206578,201443
477025,4095,103,206609,201436
477045,4095,93,206552,201353
477069,4095,200,206523,201369
477089,4095,208,206514,201368
477109,4095,184,206573,201390
477129,4095,200,206593,201404
477149,4095,183,206601,201385
477169,4095,170,206612,201402
477189,4095,171,206588,201406
477209,4095,136,206630,201380
477229,4095,136,206624,201362
477249,4095,136,206584,201337
477269,4095,136,206546,201302
477289,4095,118,206490,201282
477309,4095,121,206507,201303
477329,4095,121,206608,201365
477349,4095,119,206697,201432
477369,4095,111,206783,201464
477389,4095,115,206817,201482
477409,4095,86,206886,201368
477429,4095,97,206940,201562
477449,4095,107,207012,201581
477472,4095,223,207051,201595
477492,4095,212,207084,201636
477512,4095,216,207091,201615
477532,4095,203,207024,201563
477552,4095,189,206811,201499
477572,4095,169,206656,201412
477592,4095,165,206542,201397
477612,4095,157,206465,201371
477632,4095,148,206458,201367
477652,4095,160,206471,201370
477672,4095,151,206463,201365
477692,4095,151,206426,201328
477712,4095,140,206386,201314
477732,4095,116,206387,201329
477752,4095,112,206428,201329
477772,4095,107,206460,201360
477792,4095,109,206513,201393
477812,4095,98,206558,201410
477832,4095,85,206605,201424
477852,4095,109,206616,201415
477872,4095,81,206619,201428
477895,4095,221,206632,201409
477915,4095,204,206664,201444
477935,4095,211,206682,201471
477955,4095,187,206738,201475
477975,4095,184,206773,201529
477995,4095,177,206861,201542
478015,4095,169,206935,201614
478035,4095,175,206961,201642
478055,4095,150,207031,201683
478075,4095,145,207097,201706
478095,4095,139,207146,201747
478115,4095,134,207199,201774
478135,4095,143,207214,201775
478155,4095,120,207266,201797
478175,4095,115,207314,201827
478195,4095,108,207340,201844
478215,4095,100,207366,201849
478235,4095,103,207361,201845
478255,4095,80,207371,201846
478275,4095,88,207403,201844
478295,4095,87,207411,201830
478318,4095,208,207367,201786
478338,4095,209,207232,201723
478358,4095,213,207021,201628
478378,4095,205,206846,201571
478398,4095,188,206742,201566
478418,4095,172,206771,201567
478438,4095,135,206829,201629
478458,4095,154,206862,201658
478478,4095,151,206958,201769
478498,4095,160,207062,201822
478518,4095,138,207094,201845
478538,4095,155,207143,201874
478558,4095,118,207176,201901
478578,4095,128,207254,201938
478598,4095,110,207289,201925
478618,4095,104,207283,201936
478638,4095,123,207296,201940
478658,4095,104,207282,201911
478678,4095,82,207288,201931
478698,4095,103,207317,201947
478718,4095,80,207371,201976
478741,4095,219,207428,202019
478761,4095,207,207487,202043
478781,4095,219,207510,202065
478801,4095,205,207556,202085
478821,4095,176,207587,202138
478841,4095,172,207693,202187
478861,4095,156,207811,202287
478881,4095,175,207882,202321
478901,4095,148,207917,202328
478921,4095,136,207938,202313
478941,4095,149,207945,202325
478961,4095,128,207964,202323
478981,4095,118,207936,202309
479001,4095,108,207964,202315
479021,4095,114,207982,202322
479041,4095,106,208006,202326
479061,4095,121,208002,202348
479081,4095,119,208009,202325
479101,4095,95,208021,202325
479121,4095,95,207938,202270
479141,4095,92,207574,202115
479164,4095,215,207432,202050
479184,4095,202,207354,202017
479204,4095,213,207323,202033
479224,4095,187,207359,202053
479244,4095,191,207353,202064
479264,4095,164,207368,202045
479284,4095,176,207386,202058
479304,4095,175,207349,202048
479324,4095,145,207385,202055
479344,4095,140,207423,202095
479364,4095,138,207453,202075
479384,4095,144,207476,202094
479404,4095,136,207467,202087
479424,4095,127,207489,202099
479444,4095,119,207492,202105
479464,4095,123,207487,202078
479484,4095,104,207459,202066
479504,4095,100,207457,202053
479524,4095,87,207458,202033
479544,4095,88,207470,202039
479564,4095,95,207456,202032
479588,4095,200,207462,202026
479608,4095,215,207481,202020
479628,4095,188,207493,202038
479648,4095,180,207483,202026
479668,4095,162,207512,202027
479688,4095,160,207534,202048
479708,4095,172,207544,202031
479728,4095,138,207540,202047
479748,4095,145,207523,202028
479768,4095,144,207540,202024
479788,4095,136,207562,202042
479808,4095,120,207587,202055
479828,4095,111,207616,202052
479848,4095,111,207562,202020
479868,4095,105,207434,201913
479888,4095,96,207230,201823
479908,4095,119,207023,201748
479928,4095,82,206936,201713
479948,4095,87,206898,201687
479972,4095,203,206901,201697
479992,4095,215,206858,201675
480012,4095,185,206862,201654
480032,4095,195,206869,201652
480052,4095,197,206854,201648
480072,4095,169,206870,201655
480092,4095,166,206896,201670
480112,4095,159,206931,201672
480132,4095,149,206959,201682
480152,4095,151,206945,201670
480172,4095,124,206932,201631
480192,4095,124,206904,201641
480212,4095,136,206890,201639
480232,4095,108,206911,201626
480252,4095,119,206904,201643
480272,4095,109,206946,201660
480292,4095,112,206999,201672
480312,4095,97,207021,201701
480332,4095,87,207060,201704
480352,4095,84,207134,201740
480376,4095,198,207172,201797
480396,4095,202,207199,201796
480416,4095,182,207227,201806
480436,4095,180,207241,201823
480456,4095,160,207292,201844
480476,4095,171,207331,201874
480496,4095,176,207337,201883
480516,4095,171,207344,201850
480536,4095,159,207242,201763
480556,4095,151,207052,201687
480576,4095,128,206871,201609
480596,4095,124,206750,201582
480616,4095,119,206748,201606
480636,4095,125,206801,201622
480656,4095,107,206820,201620
480676,4095,119,206828,201634
480696,4095,119,206831,201654
480716,4095,93,206892,201796
480736,4095,103,206934,201717
480756,4095,87,207021,201754
480779,4095,215,207062,201767
480799,4095,217,207089,201770
480819,4095,204,207100,201794
480839,4095,195,207145,201822
480859,4095,182,207158,201842
480879,4095,171,207180,201828
480899,4095,165,207215,201861
480919,4095,154,207201,201869
480939,4095,144,207247,201873
480959,4095,143,207256,201888
480979,4095,128,207292,201904
480999,4095,141,207327,201925
481019,4095,137,207342,201939
481039,4095,108,207366,201945
481059,4095,112,207398,201953
481079,4095,119,207418,201978
481099,4095,105,207451,202018
481119,4095,103,207493,202019
481139,4095,95,207523,201794
481159,4095,97,207531,202026
481179,4095,80,207434,201947
481203,4095,202,207253,201844
481223,4095,213,207034,201726
481243,4095,186,206859,201692
481263,4095,176,206735,201659
481283,4095,165,206703,201624
481303,4095,183,206686,201613
481323,4095,161,206677,201588
481343,4095,144,206651,201594
481363,4095,167,206612,201566
481383,4095,147,206595,201534
481403,4095,131,206621,201568
481423,4095,120,206694,201623
481443,4095,107,206780,201645
481463,4095,123,206827,201667
481483,4095,105,206853,201663
481503,4095,105,206862,201652
481523,4095,100,206831,201658
481543,4095,87,206842,201650
481563,4095,87,206847,201649
481583,4095,86,206901,201694
481607,4095,213,206909,201705
481627,4095,206,206969,201718
481647,4095,191,207019,201742
481667,4095,185,207064,201771
481687,4095,159,207096,201791
481707,4095,167,207101,201783
481727,4095,151,207106,201778
481747,4095,160,207111,201781
481767,4095,136,207101,201786
481787,4095,136,207119,201772
481807,4095,122,207138,201812
481827,4095,124,207162,201808
481847,4095,104,207197,201821
481867,4095,119,207210,201842
481887,4095,103,207212,201822
481907,4095,95,207123,201747
481927,4095,96,206917,201653
481947,4095,87,206675,201560
481967,4095,107,206433,201461
481992,4095,215,206390,201440
482012,4095,205,206370,201433
482032,4095,180,206306,201437
482052,4095,167,206313,201414
482072,4095,158,206302,201419
482092,4095,160,206287,201427
482112,4095,153,206305,201429
482132,4095,145,206332,201451
482152,4095,123,206397,201446
482172,4095,128,206485,201484
482192,4095,116,206535,201527
482212,4095,106,206554,201508
482232,4095,112,206513,201477
482252,4095,111,206506,201485
482272,4095,112,206536,201519
482292,4095,107,206570,201520
482312,4095,95,206590,201522
482332,4095,83,206618,201540
482352,4095,96,206643,201532
482375,4095,214,206667,201545
482395,4095,212,206705,201562
482415,4095,221,206749,201585
482435,4095,208,206787,201618
482455,4095,188,206798,201625
482475,4095,168,206846,201631
482495,4095,183,206874,201636
482515,4095,176,206856,201612
482535,4095,160,206848,201598
482555,4095,138,206826,201583
482575,4095,135,206864,201594
482595,4095,131,206888,201613
482615,4095,124,206894,201636
482635,4095,123,206931,201638
482655,4095,121,206979,201674
482675,4095,107,206999,201661
482695,4095,107,206954,201625
482715,4095,104,206764,201547
482735,4095,84,206561,201451
482755,4095,78,206358,201380
482775,4095,89,206198,201323
482798,4095,231,206169,201289
482818,4095,215,206131,201271
482838,4095,204,206093,201219
482858,4095,195,206068,201225
482878,4095,176,206049,201233
482898,4095,175,206077,201244
482918,4095,151,206154,201279
482938,4095,163,206245,201308
482958,4095,140,206346,201373
482978,4095,152,206411,201394
482998,4095,129,206453,201388
483018,4095,137,206436,201356
483038,4095,131,206396,201345
483058,4095,104,206407,201339
483078,4095,102,206429,201370
483098,4095,103,206488,201398
483118,4095,111,206554,201462
483138,4095,112,206605,201497
483158,4095,88,206664,201509
483178,4095,80,206696,201523
483198,4095,88,206714,201511
483222,4095,223,206701,201507
483242,4095,182,206733,201524
483262,4095,191,206784,201542
483282,4095,182,206812,201562
483302,4095,182,206845,201568
483322,4095,187,206841,201584
483342,4095,171,206871,201562
483362,4095,140,206887,201574
483382,4095,142,206882,201596
483402,4095,120,206925,201576
483422,4095,133,206940,201622
483442,4095,139,206975,201609
483462,4095,119,207006,201632
483482,4095,115,207025,201674
483502,4095,106,207068,201668
483522,4095,88,207069,201669
483542,4095,99,206991,201615
483562,4095,82,206826,201526
483582,4095,109,206458,201390
483607,4095,223,206392,201373
483627,4095,197,206382,201371
483647,4095,191,206333,201357
483667,4095,167,206354,201358
483687,4095,156,206380,201351
483707,4095,176,206327,201315
483727,4095,151,206284,201297
483747,4095,140,206291,201311
483767,4095,144,206353,201334
483787,4095,128,206461,201389
483807,4095,139,206535,201417
483827,4095,115,206587,201439
483847,4095,123,206599,201437
483867,4095,106,206584,201420
483887,4095,100,206619,201454
483907,4095,107,206606,201452
483927,4095,85,206632,201435
483947,4095,82,206638,201434
483967,4095,97,206712,201487
483990,4095,221,206769,201526
484010,4095,212,206820,201565
484030,4095,202,206849,201545
484050,4095,197,206910,201604
484070,4095,191,206890,201595
484090,4095,175,206928,201609
484110,4095,183,206959,201625
484130,4095,159,206977,201619
484150,4095,144,207014,201642
484170,4095,140,207036,201662
484190,4095,144,207068,201674
484210,4095,131,207095,201674
484230,4095,122,207065,201668
484250,4095,119,207077,201681
484270,4095,112,207111,201711
484290,4095,127,207161,201727
484310,4095,98,207188,201737
484330,4095,111,207097,201659
484350,4095,85,206941,201551
484370,4095,95,206730,201478
484390,4095,107,206508,201412
484414,4095,223,206483,201401
484434,4095,192,206497,201384
484454,4095,195,206511,201407
484474,4095,189,206481,201398
484494,4095,204,206467,201383
484514,4095,175,206450,201377
484534,4095,147,206467,201362
484554,4095,140,206506,201412
484574,4095,146,206581,201450
484594,4095,140,206690,201490
484614,4095,120,206772,201533
484634,4095,137,206806,201533
484654,4095,108,206826,201536
484674,4095,104,206808,201560
484694,4095,97,206858,201596
484714,4095,94,206890,201608
484734,4095,95,206926,201622
484754,4095,84,206961,201644
484774,4095,82,207098,201724
484799,4095,224,207118,201704
484819,4095,176,207122,201715
484839,4095,183,207128,201729
484859,4095,162,207167,201745
484879,4095,183,207219,201772
484899,4095,163,207218,201783
484919,4095,151,207248,201792
484939,4095,136,207254,201790
484959,4095,135,207248,201791
484979,4095,135,207244,201776
484999,4095,120,207212,201773
485019,4095,119,207198,201713
485039,4095,128,207157,201663
485059,4095,115,207093,201600
485079,4095,98,206974,201538
485099,4095,107,206750,201443
485119,4095,84,206598,201704
485139,4095,95,206560,201374
485159,4095,107,206511,201356
485183,4095,224,206510,201339
485203,4095,205,206519,201321
485223,4095,193,206518,201346
485243,4095,179,206530,201383
485263,4095,184,206600,201388
485283,4095,167,206675,201429
485303,4095,165,206758,201441
485323,4095,145,206826,201491
485343,4095,151,206847,201516
485363,2764,116,206891,201527
485383,2733,127,206927,201556
485403,2685,135,206928,201551
485423,2673,107,206903,201517
485443,2639,106,206899,201529
485463,4095,104,206961,201561
485483,2670,90,207005,201575
485503,4095,100,207029,201603
485523,4095,89,207059,201621
485543,2568,89,207118,201620
485567,2549,216,207142,201657
485587,2527,211,207134,201675
485607,2537,183,207184,201677
485627,2537,184,207220,201706
485647,2551,185,207215,201681
485667,2545,161,207202,201679
485687,2715,175,207188,201668
485707,2703,151,207198,201678
485727,2575,151,207252,201707
485747,2599,159,207279,201746
485767,2751,139,207286,201714
485787,2669,143,207205,201667
485807,4095,116,207039,201566
485827,4095,102,206871,201488
485847,4095,127,206783,201509
485867,4095,104,206788,201502
485887,4095,103,206814,201491
485907,2711,95,206813,201498
485927,4095,88,206812,201483
485947,4095,93,206771,201461
485970,2633,207,206793,201442
485990,2647,204,206822,201483
486010,2635,212,206876,201525
486030,2618,203,206989,201543
486050,2635,162,207028,201558
486070,2616,186,207020,201539
486090,2665,164,207012,201544
486110,2664,164,206964,201528
486130,4095,151,206982,201542
486150,4095,136,207029,201555
486170,4095,156,207051,201577
486190,4095,137,207074,201553
486210,4095,141,207090,201577
486230,4095,119,207126,201614
486250,4095,113,207172,201613
486270,4095,106,207170,201626
486290,4095,100,207198,201639
486310,4095,96,207219,201658
486330,4095,103,207256,201691
486350,4095,108,207287,201695
486370,4095,87,207310,201680
486394,4095,209,207302,201695
486414,4095,219,207287,201669
486434,4095,193,207323,201699
486454,4095,176,207344,201732
486474,4095,171,207413,201764
486494,4095,156,207438,201780
486514,4095,156,207348,201687
486534,4095,153,207185,201616
486554,4095,155,207009,201537
486574,4095,151,206935,201526
486594,4095,132,206933,201534
486614,4095,144,206933,201528
486634,4095,108,206945,201518
486654,4095,125,206940,201522
486674,4095,109,206937,201497
486694,4095,123,206918,201503
486714,2579,123,206907,201495
486734,2547,91,206923,201669
486754,2544,95,206961,201498
486774,2583,96,207056,201560
486797,2568,215,207104,201569
486817,2568,215,207120,201574
486837,2604,200,207115,201560
486857,2587,207,207100,201552
486877,2588,187,207097,201553
486897,2585,167,207126,201562
486917,2571,161,207191,201596
486937,2575,159,207197,201621
486957,4095,157,207241,201626
486977,2488,157,207285,201654
486997,4095,122,207315,201680
487017,4095,150,207348,201695
487037,4095,141,207370,201712
487057,4095,108,207399,201730
487077,4095,119,207432,201754
487097,4095,125,207469,201764
487117,4095,103,207490,201796
487137,4095,107,207495,201799
487157,4095,84,207535,201810
487177,4095,103,207558,201820
487197,4095,95,207524,201778
487221,4095,211,207507,201796
487241,4095,207,207580,201825
487261,4095,188,207638,201864
487281,4095,192,207577,201823
487301,4095,163,207484,201733
487321,4095,176,207310,201655
487341,4095,183,207185,201613
487361,4095,159,207152,201620
487381,4095,145,207127,201619
487401,4095,113,207144,201597
487421,4095,121,207154,201626
487441,4095,135,207165,201648
487461,4095,121,207157,201593
487481,4095,117,207040,201527
487501,4095,99,206997,201501
487521,2550,112,207047,201550
487541,2555,103,207121,201628
487561,4095,104,207219,201668
487581,4095,95,207232,201606
487605,4095,219,207193,201595
487625,4095,223,207150,201596
487645,4095,215,207173,201597
487665,4095,189,207218,201631
487685,4095,186,207234,201611
487705,4095,169,207264,201636
487725,4095,161,207245,201618
487745,2427,159,207251,201621
487765,4095,140,207277,201619
487785,4095,151,207300,201645
487805,2521,143,207333,201627
487825,2484,141,207335,201643
487845,2532,118,207341,201638
487865,2532,106,207365,201637
487885,2540,106,207341,201622
487905,2559,100,207335,201629
487925,2587,112,207356,201612
487945,2359,97,207342,201599
487965,2344,90,207296,201562
487985,2347,91,207194,201432
488009,2347,201,207065,201338
488029,2355,204,206913,201231
488049,2352,180,206757,201138
488069,2363,195,206596,201046
488089,2360,184,206432,200901
488109,2339,161,206293,200835
488129,2351,182,206144,200765
488149,2351,146,206117,200755
488169,2350,151,206104,200742
488189,2348,134,206045,200715
488209,2359,134,205983,200685
488229,2373,137,205905,200662
488249,4095,108,205890,200652
488269,4095,139,205941,200661
488289,4095,104,205999,200680
488309,4095,96,206080,200736
488329,4095,98,206107,200723
488349,4095,96,206134,201231
488369,4095,88,206185,200761
488389,4095,86,206379,200915
488412,3816,215,206523,200979
488432,2008,194,206658,201079
488452,1927,209,206756,201122
488472,1849,170,206826,201167
488492,1843,172,206838,201175
488512,1965,175,206861,201173
488532,1867,159,206885,201201
488552,1897,150,206899,201219
488572,2019,159,206944,201233
488592,4095,138,206982,201300
488612,2714,147,207061,201362
488632,2612,147,207163,201444
488652,4095,110,207240,201494
488672,4095,120,207307,201526
488692,4095,121,207335,201525
488712,4095,125,207331,201530
488732,4095,109,207369,201555
488752,4095,115,207395,201600
488772,4095,80,207468,201122
488792,4095,107,207531,201690
488812,4095,92,207609,201771
488835,4095,216,207671,201801
488855,4095,231,207733,201833
488875,4095,224,207739,201812
488895,4095,195,207720,201797
488915,4095,191,207684,201774
488935,4095,167,207685,201732
488955,4095,165,207669,201732
488975,4095,156,207622,201703
488995,4095,160,207647,201709
489015,4095,138,207654,201724
489035,4095,144,207669,201718
489055,4095,144,207680,201695
489075,4095,122,207563,201642
489095,4095,119,207455,201589
489115,4095,112,207329,201540
489135,2607,107,207237,201500
489155,2528,95,207192,201495
489175,2663,75,207212,201528
489195,2768,95,207308,201586
489215,2678,95,207387,201650
489235,2667,103,207422,201671
489258,2699,223,207436,201663
489278,2695,213,207423,201644
489298,2599,213,207404,201621
489318,2569,184,207437,201654
489338,2391,191,207466,201677
489358,2504,168,207530,201691
489378,2504,171,207567,201731
489398,2649,167,207557,201718
489418,2652,140,207580,201715
489438,2698,138,207560,201709
489458,2737,120,207536,201660
489478,2798,132,207488,201638
489498,2973,128,207436,201588
489518,2975,119,207408,201555
489538,4095,120,207404,201553
489558,4095,119,207393,201550
489578,4095,105,207405,201576
489598,4095,100,207388,201556
489618,4095,96,207414,201537
489638,4095,103,207445,201573
489658,4095,95,207483,201591
489681,4095,214,207469,201569
489701,4095,217,207470,201548
489721,4095,213,207446,201532
489741,4095,184,207469,201542
489761,4095,211,207443,201552
489781,4095,176,207492,201585
489801,4095,164,207551,201612
489821,4095,163,207582,201638
489841,4095,151,207618,201635
489861,4095,136,207599,201627
489881,4095,135,207590,201611
489901,4095,144,207609,201634
489921,4095,143,207618,201652
489941,4095,108,207663,201674
489961,4095,137,207695,201703
489981,4095,119,207701,201670
490001,4095,101,207608,201620
490021,4095,111,207431,201537
490041,4095,91,207306,201483
490061,4095,92,207236,201467
490081,4095,97,207175,201433
490104,4095,215,207171,201409
490124,4095,198,207167,201399
490144,4095,215,207145,201370
490164,4095,197,207153,201388
490184,4095,192,207141,201400
490204,4095,176,207179,201394
490224,4095,187,207207,201398
490244,4095,167,207242,201425
490264,4095,145,207280,201452
490284,4095,136,207282,201445
490304,4095,124,207288,201440
490324,4095,167,207290,201438
490344,4095,122,207281,201448
490364,4095,106,207300,201465
490384,4095,125,207327,201474
490404,4095,121,207348,201486
490424,4095,107,207368,201483
490444,4095,119,207370,201491
490464,4095,95,207391,201493
490484,4095,87,207427,201520
490504,4095,89,207463,201541
490527,4095,208,207479,201545
490547,4095,211,207495,201553
490567,4095,237,207524,201553
490587,4095,184,207530,201576
490607,4095,181,207500,201568
490627,4095,156,207530,201542
490647,4095,186,207532,201546
490667,4095,161,207524,201546
490687,4095,145,207537,201559
490707,4095,151,207515,201544
490727,4095,125,207523,201513
490747,4095,141,207516,201513
490767,4095,135,207486,201494
490787,4095,112,207491,201500
490807,4095,112,207525,201528
490827,4095,120,207553,201558
490847,4095,92,207574,201531
490867,4095,103,207475,201480
490887,4095,95,207339,201390
490907,4095,124,207198,201345
490927,4095,99,207054,201300
490951,4095,215,207041,201301
490971,4095,180,207056,201303
490991,4095,195,207085,201310
491011,4095,197,207073,201299
491031,4095,171,207104,201323
491051,4095,169,207117,201347
491071,4095,157,207147,201330
491091,4095,160,207192,201377
491111,4095,153,207208,201394
491131,4095,139,207265,201385
491151,4095,135,207294,201440
491171,4095,130,207319,201440
491191,4095,109,207327,201436
491211,4095,117,207337,201453
491231,4095,119,207351,201451
491251,4095,97,207364,201453
491271,4095,90,207379,201466
491291,4095,97,207429,201514
491311,4095,93,207500,201533
491335,4095,215,207528,201565
491355,4095,204,207542,201585
491375,4095,179,207572,201585
491395,4095,178,207600,201614
491415,4095,197,207615,201604
491435,4095,159,207652,201633
491455,4095,160,207640,201626
491475,4095,171,207655,201638
491495,4095,155,207677,201641
491515,4095,160,207702,201674
491535,4095,151,207723,201685
491555,4095,148,207710,201673
491575,4095,127,207745,201686
491595,4095,119,207760,201681
491615,4095,107,207762,201710
491635,4095,125,207825,201751
491655,4095,97,207877,201781
491675,4095,103,207924,201826
491695,4095,88,207949,201820
491715,4095,82,207752,201699
491739,4095,201,207588,201637
491759,4095,207,207510,201616
491779,4095,191,207492,201631
491799,4095,182,207489,201642
491819,4095,169,207521,201640
491839,4095,161,207551,201636
491859,4095,154,207511,201635
491879,4095,138,207541,201651
491899,4095,143,207558,201684
491919,4095,131,207591,201686
491939,4095,155,207632,201702
491959,4095,143,207641,201725
491979,4095,121,207680,201718
491999,4095,114,207725,201749
492019,4095,125,207726,201746
492039,4095,107,207722,201748
492059,4095,102,207700,201719
492079,4095,100,207700,201717
492099,4095,92,207714,201735
492119,4095,86,207782,201769
492143,4095,204,207781,201794
492163,4095,192,207844,201800
492183,4095,192,207888,201845
492203,4095,180,207895,201845
492223,4095,171,207939,201873
492243,4095,167,207955,201889
492263,4095,144,207991,201889
492283,4095,160,208039,201936
492303,4095,146,208048,201945
492323,4095,121,208081,201959
492343,4095,120,208120,202005
492363,4095,144,208176,202038
492383,4095,117,208210,202028
492403,4095,107,208207,202046
492423,4095,104,208250,202076
492443,4095,96,208293,202091
492463,4095,112,208315,202117
492483,4095,88,208332,202125
492503,4095,93,208354,202114
492528,4095,219,208357,202121
492548,4095,211,208426,202169
492568,4095,183,208428,202207
492588,4095,158,208455,202184
492608,4095,167,208357,202126
492628,4095,171,208166,202058
492648,4095,159,208016,201976
492668,4095,147,207909,201944
492688,4095,144,207853,201904
492708,4095,137,207844,201893
492728,4095,135,207809,201885
492748,4095,107,207841,201879
492768,4095,123,207832,201858
492788,4095,106,207801,201836
492808,4095,118,207796,201838
492828,4095,100,207806,201851
492848,4095,93,207823,202121
492868,4095,99,207868,201849
492888,4095,90,207870,201836
492911,4095,208,207854,201810
492931,4095,208,207867,201811
492951,4095,217,207850,201790
492971,4095,183,207858,201790
492991,4095,207,207822,201783
493011,4095,163,207833,201762
493031,4095,162,207858,201758
493051,4095,158,207829,201754
493071,4095,151,207858,201761
493091,4095,139,207879,201769
493111,4095,123,207897,201776
493131,4095,147,207923,201781
493151,4095,123,207917,201786
493171,4095,116,207942,201793
493191,4095,121,207964,201809
493211,4095,106,208009,201806
493231,4095,103,208016,201818
493251,4095,105,207989,201787
493271,4095,82,207969,201761
493291,4095,88,207976,201764
493311,4095,95,207968,201761
493334,4095,219,207985,201762
493354,4095,224,208028,201790
493374,4095,207,208039,201777
493394,4095,195,208067,201822
493414,4095,183,208085,201838
493434,4095,165,208123,201844
493454,4095,156,208144,201846
493474,4095,176,208160,201848
493494,4095,140,208155,201831
